0.0093400856732816679717235075486314599402248859405517578125,0.08719882376885502994756649286500760354101657867431640625,-0.028278953531080057437474550852130050770938396453857421875,0.0020609648053541464174376329765436821617186069488525390625,0.04395795614934472350654459660290740430355072021484375,0.030131388419873166018003729504926013760268688201904296875,0.0735475402856725912759117136374698020517826080322265625,-0.04344890806201866240154885190349887125194072723388671875,-0.005788558994923205525129361603831057436764240264892578125,-0.01128092718990179876836776884374557994306087493896484375,-0.014901171916184043075848109083381132222712039947509765625,-0.013292461727896644207991272423896589316427707672119140625,-0.006762168046122098152839186013807193376123905181884765625,0.032638801225954562623687849054476828314363956451416015625,0.05264211020521301909180778011432266794145107269287109375,0.0283661017666702909567622015174492844380438327789306640625,0.017601133899439562469080300388668547384440898895263671875,0.0125200360539397502479541657294248580001294612884521484375,0.043895311959019585323904522056182031519711017608642578125,0.049925464487972137650473314351984299719333648681640625,-0.0125250702429313964803014869175967760384082794189453125,0.07808905158461577900030903265360393561422824859619140625,0.0337595797627327776080363719302113167941570281982421875,0.09015766657629677161001069407575414516031742095947265625,0.09225122051247562626752340975144761614501476287841796875,0.0326703761559240801748416060945601202547550201416015625,0.007757177397704213828166786015572142787277698516845703125,-0.009248536734057961894439614525254000909626483917236328125,0.041873924754455053853785528872322174720466136932373046875,0.0675895364824924682611850812463671900331974029541015625,0.04491040593453587970174112342647276818752288818359375,-0.0170911308014453922066167024240712635219097137451171875
0.0175894017330575185009688965465102228336036205291748046875,0.03460252101357352838562064789584837853908538818359375,-0.03579005836595061662563921345281414687633514404296875,0.10094821119530984765422232385390088893473148345947265625,0.05318602123447881135920312090092920698225498199462890625,0.039710485923747464165334264407647424377501010894775390625,0.078643310547830969081672947140759788453578948974609375,-0.01004073019900754426547706543715321458876132965087890625,0.044609770382208459305051206911230110563337802886962890625,0.041994389299795716052887684099914622493088245391845703125,0.013280873409933835471719021370518021285533905029296875,0.058190752028952352770119205160881392657756805419921875,0.0015612248572372706967303912506395136006176471710205078125,0.068843223070246206685141032721730880439281463623046875,0.037205447406910348295827617448594537563621997833251953125,0.012779004353042855424149593090987764298915863037109375,0.05406753852164820906001097000626032240688800811767578125,0.026422085299111629230761622011414146982133388519287109375,0.037841569013357702344624300394571037031710147857666015625,0.007403679096888549082677855039946734905242919921875,0.02650677662638535603267797569060348905622959136962890625,0.039103352542043022521678352632079622708261013031005859375,0.1031364691903087216218182220472954213619232177734375,0.039844849040746734003537454782417626120150089263916015625,0.044189757451912496655221929131585056893527507781982421875,0.0320397182592665197287118417079909704625606536865234375,-0.04862434007374967503967155835198354907333850860595703125,0.003789908346450952814077339780851616524159908294677734375,-0.03220830386146612822617640858879894949495792388916015625,0.085116627815971568349340259374002926051616668701171875,-0.018831538787000536017135488009444088675081729888916015625,0.041816001353330141399045061234573950059711933135986328125
0.0257516585495544160500092090160251245833933353424072265625,0.0161042398380916336464441229736621608026325702667236328125,0.0755585914618880083448715367921977303922176361083984375,0.034499777971310659208103999162631225772202014923095703125,0.067835488160470192031681335720350034534931182861328125,0.0286109259516720282334745206753723323345184326171875,0.042708564988654773575404988150694407522678375244140625,0.0148724770439136733113372201842139475047588348388671875,-0.000998335378405039441940260758201475255191326141357421875,0.0043849401624824861645191020897982525639235973358154296875,0.04880249515775715585252925166059867478907108306884765625,0.046978125994525436748272539944082382135093212127685546875,0.03120539372540549749590610417726566083729267120361328125,0.0051806002244951625257396443657853524200618267059326171875,0.05291147541964362488453588184711406938731670379638671875,0.07177369434899795452853510369095602072775363922119140625,0.02194132164443372834394807568969554267823696136474609375,0.04155305384935015222680476654204539954662322998046875,0.054631822525132267553971132656442932784557342529296875,0.00601025322085164959151626362654496915638446807861328125,0.049010568360695554168682264162271167151629924774169921875,0.0512530843774919031563541693685692735016345977783203125,0.047582129757786702228816722026749630458652973175048828125,0.020047979576184281336193038214332773350179195404052734375,0.05528507865985272939912675838058930821716785430908203125,0.016477100858572339692198482907770085148513317108154296875,0.0946905846066881384803792798265931196510791778564453125,0.019054291512684111420394827973723295144736766815185546875,0.0118996123409759214928360648855232284404337406158447265625,-0.008938082050252378618626636352928471751511096954345703125,-0.010979543080403546262413527756507392041385173797607421875,0.06074745922045703128144822358081000857055187225341796875
0.04348949781359633115496166055891080759465694427490234375,0.0182715374574116580508320595299665001221001148223876953125,0.0481612768300809512833637882067705504596233367919921875,0.07640139966564389595315986980494926683604717254638671875,-0.01312072938998216919959105553061817772686481475830078125,0.036120824742857791933570155151755898259580135345458984375,0.0838449753375686557266277532107778824865818023681640625,0.064698304199060141517207966899150051176548004150390625,0.024161756039862279654695242925299680791795253753662109375,0.02153383994020625913368149895177339203655719757080078125,0.027523739916079724421305030546136549673974514007568359375,-0.0157706592990724814296044087313930504024028778076171875,0.049263104477295767413824734148874995298683643341064453125,-0.02116534976094841535854129688232205808162689208984375,0.0263207194506894052998813293697821791283786296844482421875,0.042363940980132887281772724463735357858240604400634765625,0.0199906343500305949678619299447746016085147857666015625,0.01384840267262622826027751443689339794218540191650390625,0.02873833673402788335682345177701790817081928253173828125,0.02940105002899691399864678942321916110813617706298828125,0.05035590571996954867284301826657610945403575897216796875,0.0799715438607252193659036265671602450311183929443359375,0.01879741480492065630603093495665234513580799102783203125,0.0676755264698476743934207888742093928158283233642578125,0.12025199413215344190764000131821376271545886993408203125,0.0546063017643126091815730660528060980141162872314453125,0.019517703088181369286413513464140123687684535980224609375,0.0316069991251819726318927905595046468079090118408203125,0.0416707985174858130950070744802360422909259796142578125,-0.00238267339956220458585534061057842336595058441162109375,0.05113430085811297709508238540365709923207759857177734375,0.0471400826470291522962696717513608746230602264404296875
0.0349863561645435694469341569856624118983745574951171875,0.037490314620527230571322974128634086810052394866943359375,0.04277588046612702810111983353635878302156925201416015625,0.041936649898983470452495936342529603280127048492431640625,0.037651536605427173010074426429127925075590610504150390625,0.020074053091394421233228939627224463038146495819091796875,0.042227651184281456142599608938326127827167510986328125,0.046192302859319307739571769388930988498032093048095703125,0.007492729628639165084802442606815020553767681121826171875,0.084438931495432523188782170109334401786327362060546875,0.0513588192260144571488211795440292917191982269287109375,0.021692367679327868856820060727841337211430072784423828125,0.036151006347878454627586819469797774218022823333740234375,0.03347381470624870292152053252721088938415050506591796875,0.03795606685105161470783485810898127965629100799560546875,0.079336308896862772765956606235704384744167327880859375,0.02504724542746483706423532566986978054046630859375,0.03888413673043018825570271701508318074047565460205078125,-0.029233356812906723110057072290146606974303722381591796875,0.0148404074935530351508905511082048178650438785552978515625,0.05435046624620780419956389550861786119639873504638671875,0.0147385153098987149722365330717366305179893970489501953125,0.03384307659187606176498519516826490871608257293701171875,-0.004428473566759426327532622735816403292119503021240234375,0.0489209497672706827842148413765244185924530029296875,0.06272738517835242666453865467701689340174198150634765625,0.0306454796786914222816999853193919989280402660369873046875,-0.010171032694861477374548286434219335205852985382080078125,0.05044915267324324992248563148677931167185306549072265625,0.07242966664507266560946163735934533178806304931640625,0.09294506351923793874281187754604616202414035797119140625,0.0293411482884720388464305784737007343210279941558837890625
0.06041573021478384430960062445592484436929225921630859375,0.0358710621812904639771346637644455768167972564697265625,0.05971272834646805527381019373933668248355388641357421875,0.0007545253120503671306895654424806707538664340972900390625,-0.0313588354311791217554628019570372998714447021484375,0.0304891856850075144980127817007087287493050098419189453125,0.0022213659155517380405786553865254973061382770538330078125,0.015908209768138094342138089132276945747435092926025390625,0.046434054516082380603680945796440937556326389312744140625,0.12302494918090489672835019518970511853694915771484375,0.0292254998689787937049544552792212925851345062255859375,0.0185430452941363725638534987183447810821235179901123046875,-0.06144038870745582858745592602645047008991241455078125,0.041175404607048771143951171325170435011386871337890625,0.033227956814520863415562956788562587462365627288818359375,0.030853608165225143711296595938620157539844512939453125,0.08322730196093630627984794045914895832538604736328125,0.09080319640904797873215414938385947607457637786865234375,0.0243429972971716777896400429881396121345460414886474609375,0.051677159353440249578426346488413400948047637939453125,0.06313890312837315554883588220036472193896770477294921875,0.0097042570069364834928204999187073553912341594696044921875,0.025378937799057262048041394564279471524059772491455078125,-0.011626243483087217445159922135644592344760894775390625,0.004451088684747583901213374701910652220249176025390625,0.026206196764263556264751287017134018242359161376953125,0.067915369492219712643787943306961096823215484619140625,-0.03276892109429398181053016969599411822855472564697265625,0.025003097379797924182387447444853023625910282135009765625,0.0091525558580436879030362007370058563537895679473876953125,-0.00962617704654329664482048656282131560146808624267578125,0.049654768888687438044282629334702505730092525482177734375
0.04793008716021358861514300997441750951111316680908203125,0.04789295046204979089399245140157290734350681304931640625,-0.012614537720963096834037031612751889042556285858154296875,0.0544663810450050911438069078940316103398799896240234375,0.06008672220647591488695837824707268737256526947021484375,-0.02538118755809103122000891517018317244946956634521484375,0.00574519641898295352344661068855202756822109222412109375,-0.04164906410688611060333386149068246595561504364013671875,-0.008065838796850875735966468482729396782815456390380859375,0.040996258355341874679567126804613508284091949462890625,0.0671129208914814923137015512111247517168521881103515625,-0.012308021810382312188902886873620445840060710906982421875,-0.008479096885674670958099596873580594547092914581298828125,0.015529702905595500761481986273793154396116733551025390625,-0.00178405136613314641014227390769519843161106109619140625,0.0280990898001179205401012239917690749280154705047607421875,0.046738381448802830686606313292941194958984851837158203125,0.021729070709497262658960181624934193678200244903564453125,-0.001739442746009407791962786404837970621883869171142578125,0.0108713177416585489443168199841238674707710742950439453125,0.037205199906394099962358978928023134358227252960205078125,0.057036610650721263071627475937930284999310970306396484375,0.010468784232333265549197420796190272085368633270263671875,0.05516608904789167822091400239514769054949283599853515625,0.013014512834454379508475341253870283253490924835205078125,0.023161047433315949672927303026881418190896511077880859375,0.020215827648436025809619565052344114519655704498291015625,0.03854796810388914918288350008879206143319606781005859375,-0.013771140383089956749085303044921602122485637664794921875,0.0020877791297653734703398953342912136577069759368896484375,-0.00790420846499594043077507876660092733800411224365234375,0.052349237928273291420300239451535162515938282012939453125
-0.000551145866090375913248777806074940599501132965087890625,0.0200762908201704108612783983289773459546267986297607421875,0.087126562659916417796779342097579501569271087646484375,0.077599974346065747621281616375199519097805023193359375,0.044678086733408318986793261728962534107267856597900390625,0.03619524005277734157726143848776700906455516815185546875,0.06719792472532759575187810696661472320556640625,0.11113119609745815419277192859226488508284091949462890625,0.037747814056061611276415845850351615808904170989990234375,0.0033971095210435682532068568661998142488300800323486328125,0.087131786191515292472331566386856138706207275390625,0.08296786069512528116742799966232269071042537689208984375,0.05260164789901640436386998089801636524498462677001953125,0.05358474319926100071231900301427231170237064361572265625,0.00916592862818112197320630230024107731878757476806640625,0.048596660416507626856219559385863249190151691436767578125,0.0449658394120741877753033577391761355102062225341796875,-0.0071574472911636599636864275453262962400913238525390625,0.040576934347283100112946385706891305744647979736328125,0.040319023204215709288433799883932806551456451416015625,0.05314156233141111018714042302235611714422702789306640625,0.06590563684394919186093630969480727799236774444580078125,0.05413004292960914287657914201190578751266002655029296875,-0.011968667366425829456932916627920349128544330596923828125,0.0867929848841324513841755106113851070404052734375,0.015853993893890354349718307958028162829577922821044921875,0.0134362123369926485250136494187245261855423450469970703125,0.021927494342001467575453688141351449303328990936279296875,0.05379548012221548047850916418610722757875919342041015625,0.039884260420190296991815870342179550789296627044677734375,0.0520575144813637258334182433827663771808147430419921875,0.05983731595148604476275266961238230578601360321044921875
-0.000236932001421559512710501849142019636929035186767578125,-0.015118928375062512525772717708605341613292694091796875,0.056766756688336528213767451234161853790283203125,0.0007137579463784814171045667308135307393968105316162109375,0.0294960053945853249712794053039033315144479274749755859375,0.0151342254674390608304435090758488513529300689697265625,0.00070593291904634536404472555659594945609569549560546875,0.03550078924508805189308446870199986733496189117431640625,0.035014017451822254667348488510469906032085418701171875,0.07277191939832838851742735641892068088054656982421875,0.035540593910403338318015897812074399553239345550537109375,-0.02021353552929737451560043837162083946168422698974609375,0.04425941006272626765394306858070194721221923828125,0.0827188808347221471439780771106597967445850372314453125,-0.01389767940836271475912866435464820824563503265380859375,0.0092667356651051115135064861760838539339601993560791015625,0.0705721124175240077658344262090395204722881317138671875,0.072387784836976332147884249934577383100986480712890625,0.04113800243246891474857562798206345178186893463134765625,0.0062293220604344619328873733365981024689972400665283203125,0.034071994948148442983182349053095094859600067138671875,0.02886360890127621925405065894665312953293323516845703125,0.04629758967906859312702039233045070432126522064208984375,0.020568504951404449621055192665153299458324909210205078125,-0.00979568387428798870164570189444930292665958404541015625,0.081336403427559267331758974250988103449344635009765625,0.0657780402894772298072467719975975342094898223876953125,0.014455015513056272691283510312132420949637889862060546875,0.0427588622774703053242006944856257177889347076416015625,0.029092978733880038577641613528612651862204074859619140625,0.020927727149908044446124932846942101605236530303955078125,0.057627615467199244658758061632397584617137908935546875
-0.0134593708013598101214114421964040957391262054443359375,0.035921129288502863519116914403639384545385837554931640625,0.009790618745371626463480652091675437986850738525390625,0.0302471987577379343437034009411945589818060398101806640625,0.0293258631082732590389383631190867163240909576416015625,0.05267739018603416478736534145355108194053173065185546875,0.058786618291545911230144838555133901536464691162109375,0.03114580426431505510986852414134773425757884979248046875,-0.00107602722169157505316405831763404421508312225341796875,0.031868045627324224911003369697937159799039363861083984375,0.062000180647233261999051734392196522094309329986572265625,0.05264320904035678372334672303622937761247158050537109375,0.038365416588906249562018757615078357048332691192626953125,-0.0073498843218276210809136728130397386848926544189453125,0.005153123692051224391530439561392995528876781463623046875,0.144857758136853032038260380431893281638622283935546875,0.0821732037646446256129451057859114371240139007568359375,0.082331075706486789300697637372650206089019775390625,0.0016476893274369706909876498457379057072103023529052734375,0.04840758833306789410411141716394922696053981781005859375,0.028441978165035235182056538860706496052443981170654296875,0.0326697291784355525745553450178704224526882171630859375,0.0282059425048777241695763251527750981040298938751220703125,0.029130085244672469790838675862687523476779460906982421875,0.05499321780192578668078340342617593705654144287109375,0.04149341680641684126928936393596814014017581939697265625,0.02645144628567053235457251503248699009418487548828125,-0.01966429102071338974599967741596628911793231964111328125,0.10184627740398648210184973095238092355430126190185546875,0.07008893195569813883150089850460062734782695770263671875,0.0187383458282871957767401482897184905596077442169189453125,0.011174242177805993048167465531150810420513153076171875
