1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0:0.63044631,0.175950066,0.193603624,0.0
1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0:0.517084795,0.333750752,0.149164453,0.0
1.0,1.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0:0.742961796,0.136044247,0.120993957,0.0
1.0,1.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0:0.590819319,0.292941186,0.116239495,0.0
1.0,1.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0:0.565059181,0.324294163,0.110646657,0.0
1.0,1.0,1.0,0.0,24.0,1.0,0.0,1.0,0.0:0.805212239,0.100379577,0.094408184,0.0
1.0,1.0,1.0,0.0,24.0,1.0,0.0,1.0,0.0:0.755574191,0.150823796,0.093602013,0.0
1.0,1.0,1.0,0.0,48.0,1.0,0.0,1.0,0.0:0.997533233,0.001461788,0.001004979,0.0
1.0,1.0,1.0,0.0,48.0,1.0,0.0,1.0,0.0:0.993909758,0.001185449,0.004904794,0.0
1.0,1.0,1.0,0.0,48.0,1.0,0.0,1.0,0.0:0.993395285,0.002810844,0.003793871,0.0
1.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0:0.99991499,8.50099e-05,0.0,0.0
1.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0:0.999456179,0.000543821,0.0,0.0
1.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0:0.406682335,0.306155616,0.28716205,0.0
1.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0:0.617770198,0.219271253,0.162958549,0.0
1.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0:0.585817905,0.196469887,0.217712207,0.0
1.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,0.0:0.453953397,0.297199002,0.248847601,0.0
1.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,0.0:0.471647447,0.240812182,0.287540371,0.0
1.0,1.0,1.0,0.0,24.0,0.0,1.0,1.0,0.0:0.514492037,0.219396083,0.266111881,0.0
1.0,1.0,1.0,0.0,24.0,0.0,1.0,1.0,0.0:0.57437978,0.233639346,0.191980873,0.0
1.0,1.0,1.0,0.0,24.0,0.0,1.0,1.0,0.0:0.543236599,0.194630807,0.262132594,0.0
1.0,1.0,1.0,0.0,48.0,0.0,1.0,1.0,0.0:0.580699234,0.181800766,0.2375,0.0
1.0,1.0,1.0,0.0,48.0,0.0,1.0,1.0,0.0:0.777381875,0.198621224,0.023996902,0.0
1.0,1.0,1.0,0.0,72.0,0.0,1.0,1.0,0.0:0.931180445,0.00011213,0.068707426,0.0
1.0,1.0,1.0,0.0,72.0,0.0,1.0,1.0,0.0:0.998405821,0.001594179,0.0,0.0
1.0,1.0,1.0,0.0,72.0,0.0,1.0,1.0,0.0:0.997829476,0.002170524,0.0,0.0
1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0:0.343821484,0.428898214,0.227280302,0.0
1.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0:0.507083286,0.360509384,0.13240733,0.0
1.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0:0.520714271,0.338461105,0.140824625,0.0
1.0,1.0,1.0,0.0,24.0,1.0,0.0,0.0,1.0:0.56108738,0.274668868,0.164243751,0.0
1.0,1.0,1.0,0.0,48.0,1.0,0.0,0.0,1.0:0.7556848,0.190455367,0.053859833,0.0
1.0,1.0,1.0,0.0,48.0,1.0,0.0,0.0,1.0:0.701092287,0.248498609,0.050409104,0.0
1.0,1.0,1.0,0.0,72.0,1.0,0.0,0.0,1.0:0.99832059,0.000905997,0.000773412,0.0
1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0:0.451684169,0.346820809,0.201495022,0.0
1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0:0.38608519,0.350631626,0.263283184,0.0
1.0,1.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0:0.616320681,0.205307689,0.178371631,0.0
1.0,1.0,1.0,0.0,24.0,0.0,1.0,0.0,1.0:0.435381222,0.30494644,0.259672338,0.0
1.0,1.0,1.0,0.0,24.0,0.0,1.0,0.0,1.0:0.39149586,0.322508582,0.285995557,0.0
1.0,1.0,1.0,0.0,48.0,0.0,1.0,0.0,1.0:0.73593309,0.141242357,0.122824553,0.0
1.0,1.0,1.0,0.0,72.0,0.0,1.0,0.0,1.0:0.984583011,0.014386327,0.001030662,0.0
1.0,1.0,1.0,0.0,72.0,0.0,1.0,0.0,1.0:0.85090991,0.1471376,0.001952489,0.0
1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0:0.615358998,0.114550229,0.151182706,0.118908067
1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0:0.395334224,0.248206981,0.124027963,0.232430832
1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0:0.42364745,0.241945491,0.117366155,0.217040904
1.0,1.0,1.0,1.0,12.0,1.0,0.0,1.0,0.0:0.631831615,0.130618539,0.106466724,0.131083121
1.0,1.0,1.0,1.0,12.0,1.0,0.0,1.0,0.0:0.300650318,0.283804474,0.107713986,0.307831222
1.0,1.0,1.0,1.0,12.0,1.0,0.0,1.0,0.0:0.311500219,0.304088347,0.096579035,0.287832399
1.0,1.0,1.0,1.0,24.0,1.0,0.0,1.0,0.0:0.75698418,0.116550901,0.062635782,0.063829136
1.0,1.0,1.0,1.0,24.0,1.0,0.0,1.0,0.0:0.722582547,0.109310911,0.081188474,0.086918068
1.0,1.0,1.0,1.0,24.0,1.0,0.0,1.0,0.0:0.69784661,0.13840526,0.0762926,0.087455531
1.0,1.0,1.0,1.0,48.0,1.0,0.0,1.0,0.0:0.97767895,8.47099e-05,0.000635324,0.021601017
1.0,1.0,1.0,1.0,48.0,1.0,0.0,1.0,0.0:0.988563634,0.001906061,0.002902808,0.006627496
1.0,1.0,1.0,1.0,48.0,1.0,0.0,1.0,0.0:0.980473835,0.00621366,0.006578148,0.006734357
1.0,1.0,1.0,1.0,72.0,1.0,0.0,1.0,0.0:0.989257938,0.000386714,0.0,0.010355347
1.0,1.0,1.0,1.0,72.0,1.0,0.0,1.0,0.0:0.98488665,0.001334797,0.0,0.013778553
1.0,1.0,1.0,1.0,72.0,1.0,0.0,1.0,0.0:0.988787753,0.001758378,0.000103434,0.009350434
1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0:0.357885622,0.239448368,0.262660767,0.140005243
1.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,0.0:0.466736295,0.227391412,0.243212689,0.062659604
1.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,0.0:0.463740286,0.211859525,0.25294822,0.07145197
1.0,1.0,1.0,1.0,24.0,0.0,1.0,1.0,0.0:0.494216166,0.197170771,0.230229697,0.078383365
1.0,1.0,1.0,1.0,48.0,0.0,1.0,1.0,0.0:0.748346472,0.202431855,0.037613576,0.011608097
1.0,1.0,1.0,1.0,48.0,0.0,1.0,1.0,0.0:0.746483543,0.200917944,0.040958431,0.011640082
1.0,1.0,1.0,1.0,72.0,0.0,1.0,1.0,0.0:0.97708638,0.000997208,0.0,0.021916412
1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0:0.232276079,0.3405756,0.187688146,0.239460175
1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0:0.223166001,0.33116736,0.197117699,0.24854894
1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0:0.440174655,0.344626684,0.115868217,0.099330444
1.0,1.0,1.0,1.0,24.0,1.0,0.0,0.0,1.0:0.588172421,0.18426271,0.141649673,0.085915196
1.0,1.0,1.0,1.0,24.0,1.0,0.0,0.0,1.0:0.606276108,0.174450371,0.144081639,0.075191882
1.0,1.0,1.0,1.0,48.0,1.0,0.0,0.0,1.0:0.712756367,0.234489198,0.048923017,0.003831418
