23777.06200000,23770.97700000,23765.87400000,23758.91400000,23754.97900000,23750.32200000,23744.54700000,23738.69000000,23737.39700000,23736.69200000,23737.04500000,23736.84000000,23734.56700000,23733.09500000,23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000:23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000
23765.87400000,23758.91400000,23754.97900000,23750.32200000,23744.54700000,23738.69000000,23737.39700000,23736.69200000,23737.04500000,23736.84000000,23734.56700000,23733.09500000,23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000:23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000
23754.97900000,23750.32200000,23744.54700000,23738.69000000,23737.39700000,23736.69200000,23737.04500000,23736.84000000,23734.56700000,23733.09500000,23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000:23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000
23744.54700000,23738.69000000,23737.39700000,23736.69200000,23737.04500000,23736.84000000,23734.56700000,23733.09500000,23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000:23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000
23737.39700000,23736.69200000,23737.04500000,23736.84000000,23734.56700000,23733.09500000,23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000:23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000
23737.04500000,23736.84000000,23734.56700000,23733.09500000,23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000:23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000
23734.56700000,23733.09500000,23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000:23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000
23731.93800000,23731.58400000,23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000:23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000
23731.27100000,23732.00800000,23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000:23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000
23733.59900000,23737.19200000,23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000:23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000
23736.84400000,23733.69500000,23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000:23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000
23733.18400000,23733.86000000,23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000:23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000
23733.14000000,23729.79900000,23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000:23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000
23725.01900000,23717.28900000,23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000:23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000
23711.40300000,23706.01400000,23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000:23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000
23703.82500000,23706.14000000,23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000:23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000
23707.28700000,23706.46500000,23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000:23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000
23707.99400000,23712.93000000,23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000:23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000
23719.25200000,23728.59700000,23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000:23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000
23735.35400000,23740.30800000,23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000:23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000
23746.51300000,23751.02100000,23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000:23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000
23756.46700000,23761.01200000,23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000:23836.51800000,23837.98600000,23839.04500000,23839.79000000,23838.95500000
23764.49300000,23766.92300000,23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000:23839.04500000,23839.79000000,23838.95500000,23838.16000000,23837.98000000
23769.89300000,23772.69500000,23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000,23839.79000000:23838.95500000,23838.16000000,23837.98000000,23837.25900000,23835.39400000
23774.62600000,23777.14800000,23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000,23839.79000000,23838.95500000,23838.16000000:23837.98000000,23837.25900000,23835.39400000,23833.58700000,23831.93100000
23778.21100000,23778.88800000,23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000,23839.79000000,23838.95500000,23838.16000000,23837.98000000,23837.25900000:23835.39400000,23833.58700000,23831.93100000,23831.55000000,23831.03100000
23778.58100000,23778.36800000,23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000,23839.79000000,23838.95500000,23838.16000000,23837.98000000,23837.25900000,23835.39400000,23833.58700000:23831.93100000,23831.55000000,23831.03100000,23831.13100000,23831.96900000
23778.66600000,23778.77500000,23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000,23839.79000000,23838.95500000,23838.16000000,23837.98000000,23837.25900000,23835.39400000,23833.58700000,23831.93100000,23831.55000000:23831.03100000,23831.13100000,23831.96900000,23832.58200000,23831.05600000
23778.88900000,23779.71100000,23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000,23839.79000000,23838.95500000,23838.16000000,23837.98000000,23837.25900000,23835.39400000,23833.58700000,23831.93100000,23831.55000000,23831.03100000,23831.13100000:23831.96900000,23832.58200000,23831.05600000,23830.24900000,23830.23100000
23781.96800000,23782.94300000,23784.29600000,23785.73200000,23787.69300000,23789.19100000,23790.36600000,23791.78100000,23792.80400000,23792.93900000,23793.46500000,23794.16600000,23795.60100000,23797.19200000,23797.75600000,23798.13600000,23799.88200000,23802.47600000,23807.50100000,23811.60900000,23812.84700000,23814.19200000,23815.80900000,23816.86500000,23818.51400000,23820.11800000,23822.20400000,23822.08300000,23820.53600000,23819.93900000,23820.49300000,23821.46400000,23820.97900000,23820.72600000,23820.82100000,23822.56300000,23822.91700000,23824.06500000,23824.77400000,23826.00000000,23827.33800000,23828.66200000,23831.04800000,23834.11200000,23836.51800000,23837.98600000,23839.04500000,23839.79000000,23838.95500000,23838.16000000,23837.98000000,23837.25900000,23835.39400000,23833.58700000,23831.93100000,23831.55000000,23831.03100000,23831.13100000,23831.96900000,23832.58200000:23831.05600000,23830.24900000,23830.23100000,23829.96700000,23829.10300000
