GDAX.BTC-USD,1,20211116,000100,63762.6300000
GDAX.BTC-USD,1,20211116,000200,63735.1100000
GDAX.BTC-USD,1,20211116,000300,63658.3400000
GDAX.BTC-USD,1,20211116,000400,63632.2900000
GDAX.BTC-USD,1,20211116,000500,63775.6000000
GDAX.BTC-USD,1,20211116,000600,63898.7200000
GDAX.BTC-USD,1,20211116,000700,63917.7700000
GDAX.BTC-USD,1,20211116,000800,63834.0300000
GDAX.BTC-USD,1,20211116,000900,63686.0100000
GDAX.BTC-USD,1,20211116,001000,63733.3000000
GDAX.BTC-USD,1,20211116,001100,63832.3700000
GDAX.BTC-USD,1,20211116,001200,63908.3400000
GDAX.BTC-USD,1,20211116,001300,63842.4500000
GDAX.BTC-USD,1,20211116,001400,63839.5400000
GDAX.BTC-USD,1,20211116,001500,63851.2500000
GDAX.BTC-USD,1,20211116,001600,63907.4100000
GDAX.BTC-USD,1,20211116,001700,63999.0000000
GDAX.BTC-USD,1,20211116,001800,64004.2900000
GDAX.BTC-USD,1,20211116,001900,63989.9400000
GDAX.BTC-USD,1,20211116,002000,63959.8200000
GDAX.BTC-USD,1,20211116,002100,63984.9100000
GDAX.BTC-USD,1,20211116,002200,63980.0000000
GDAX.BTC-USD,1,20211116,002300,63921.9600000
GDAX.BTC-USD,1,20211116,002400,63922.1000000
GDAX.BTC-USD,1,20211116,002500,63927.1900000
GDAX.BTC-USD,1,20211116,002600,63932.8400000
GDAX.BTC-USD,1,20211116,002700,63863.9000000
GDAX.BTC-USD,1,20211116,002800,63760.7400000
GDAX.BTC-USD,1,20211116,002900,63799.6200000
GDAX.BTC-USD,1,20211116,003000,63807.9600000
GDAX.BTC-USD,1,20211116,003100,63838.3300000
GDAX.BTC-USD,1,20211116,003200,63938.3500000
GDAX.BTC-USD,1,20211116,003300,63949.9900000
GDAX.BTC-USD,1,20211116,003400,63993.4900000
GDAX.BTC-USD,1,20211116,003500,63982.4600000
GDAX.BTC-USD,1,20211116,003600,63935.4300000
GDAX.BTC-USD,1,20211116,003700,63938.4900000
GDAX.BTC-USD,1,20211116,003800,63903.1200000
GDAX.BTC-USD,1,20211116,003900,63846.6100000
GDAX.BTC-USD,1,20211116,004000,63875.3000000
GDAX.BTC-USD,1,20211116,004100,63864.0300000
GDAX.BTC-USD,1,20211116,004200,63827.1900000
GDAX.BTC-USD,1,20211116,004300,63856.4000000
GDAX.BTC-USD,1,20211116,004400,63900.0000000
GDAX.BTC-USD,1,20211116,004500,63912.4300000
GDAX.BTC-USD,1,20211116,004600,63940.2000000
GDAX.BTC-USD,1,20211116,004700,63899.9600000
GDAX.BTC-USD,1,20211116,004800,63910.0000000
GDAX.BTC-USD,1,20211116,004900,63909.8800000
GDAX.BTC-USD,1,20211116,005000,63900.0200000
GDAX.BTC-USD,1,20211116,005100,63912.5600000
GDAX.BTC-USD,1,20211116,005200,63907.9200000
GDAX.BTC-USD,1,20211116,005300,63908.3600000
GDAX.BTC-USD,1,20211116,005400,63955.4900000
GDAX.BTC-USD,1,20211116,005500,63901.4000000
GDAX.BTC-USD,1,20211116,005600,63950.0500000
GDAX.BTC-USD,1,20211116,005700,64019.1600000
GDAX.BTC-USD,1,20211116,005800,63939.0400000
GDAX.BTC-USD,1,20211116,005900,63900.0600000
GDAX.BTC-USD,1,20211116,010000,63900.0100000
GDAX.BTC-USD,1,20211116,010100,63835.2300000
GDAX.BTC-USD,1,20211116,010200,63850.6400000
GDAX.BTC-USD,1,20211116,010300,63827.4000000
GDAX.BTC-USD,1,20211116,010400,63780.3600000
GDAX.BTC-USD,1,20211116,010500,63780.4800000
GDAX.BTC-USD,1,20211116,010600,63800.2600000
GDAX.BTC-USD,1,20211116,010700,63776.9000000
GDAX.BTC-USD,1,20211116,010800,63790.1600000
GDAX.BTC-USD,1,20211116,010900,63777.9500000
GDAX.BTC-USD,1,20211116,011000,63778.9600000
GDAX.BTC-USD,1,20211116,011100,63710.2800000
GDAX.BTC-USD,1,20211116,011200,63660.0000000
GDAX.BTC-USD,1,20211116,011300,63669.5000000
GDAX.BTC-USD,1,20211116,011400,63663.0300000
GDAX.BTC-USD,1,20211116,011500,63628.8700000
