GDAX.BTC-USD,1,20211104,000100,62797.1200000
GDAX.BTC-USD,1,20211104,000200,62843.8500000
GDAX.BTC-USD,1,20211104,000300,62828.9500000
GDAX.BTC-USD,1,20211104,000400,62810.0200000
GDAX.BTC-USD,1,20211104,000500,62863.2100000
GDAX.BTC-USD,1,20211104,000600,62840.8700000
GDAX.BTC-USD,1,20211104,000700,62854.6600000
GDAX.BTC-USD,1,20211104,000800,62847.8000000
GDAX.BTC-USD,1,20211104,000900,62862.1000000
GDAX.BTC-USD,1,20211104,001000,62857.1600000
GDAX.BTC-USD,1,20211104,001100,62852.2000000
GDAX.BTC-USD,1,20211104,001200,62862.3600000
GDAX.BTC-USD,1,20211104,001300,62904.4400000
GDAX.BTC-USD,1,20211104,001400,62924.8000000
GDAX.BTC-USD,1,20211104,001500,62900.5300000
GDAX.BTC-USD,1,20211104,001600,62865.9100000
GDAX.BTC-USD,1,20211104,001700,62945.3900000
GDAX.BTC-USD,1,20211104,001800,62910.3300000
GDAX.BTC-USD,1,20211104,001900,62852.9700000
GDAX.BTC-USD,1,20211104,002000,62855.4100000
GDAX.BTC-USD,1,20211104,002100,62882.8200000
GDAX.BTC-USD,1,20211104,002200,62920.0100000
GDAX.BTC-USD,1,20211104,002300,62919.8600000
GDAX.BTC-USD,1,20211104,002400,62933.5000000
GDAX.BTC-USD,1,20211104,002500,62972.4200000
GDAX.BTC-USD,1,20211104,002600,62947.0100000
GDAX.BTC-USD,1,20211104,002700,62930.7500000
GDAX.BTC-USD,1,20211104,002800,62989.5100000
GDAX.BTC-USD,1,20211104,002900,62995.0700000
GDAX.BTC-USD,1,20211104,003000,63016.4600000
GDAX.BTC-USD,1,20211104,003100,63002.6400000
GDAX.BTC-USD,1,20211104,003200,62981.0200000
GDAX.BTC-USD,1,20211104,003300,63029.5400000
GDAX.BTC-USD,1,20211104,003400,63025.9300000
GDAX.BTC-USD,1,20211104,003500,63012.1300000
GDAX.BTC-USD,1,20211104,003600,63020.0000000
GDAX.BTC-USD,1,20211104,003700,63033.3300000
GDAX.BTC-USD,1,20211104,003800,63036.3600000
GDAX.BTC-USD,1,20211104,003900,63062.1600000
GDAX.BTC-USD,1,20211104,004000,63121.5000000
GDAX.BTC-USD,1,20211104,004100,63163.4900000
GDAX.BTC-USD,1,20211104,004200,63222.3400000
GDAX.BTC-USD,1,20211104,004300,63225.3800000
GDAX.BTC-USD,1,20211104,004400,63236.0300000
GDAX.BTC-USD,1,20211104,004500,63161.3500000
GDAX.BTC-USD,1,20211104,004600,63201.1000000
GDAX.BTC-USD,1,20211104,004700,63182.2800000
GDAX.BTC-USD,1,20211104,004800,63207.0700000
GDAX.BTC-USD,1,20211104,004900,63193.0200000
GDAX.BTC-USD,1,20211104,005000,63215.8500000
GDAX.BTC-USD,1,20211104,005100,63184.5200000
GDAX.BTC-USD,1,20211104,005200,63092.2100000
GDAX.BTC-USD,1,20211104,005300,63100.0000000
GDAX.BTC-USD,1,20211104,005400,63096.2400000
GDAX.BTC-USD,1,20211104,005500,63074.5200000
GDAX.BTC-USD,1,20211104,005600,63031.8900000
GDAX.BTC-USD,1,20211104,005700,63019.5800000
GDAX.BTC-USD,1,20211104,005800,63038.4300000
GDAX.BTC-USD,1,20211104,005900,63061.9000000
GDAX.BTC-USD,1,20211104,010000,63157.8100000
GDAX.BTC-USD,1,20211104,010100,63192.0400000
GDAX.BTC-USD,1,20211104,010200,63177.3600000
GDAX.BTC-USD,1,20211104,010300,63154.3800000
GDAX.BTC-USD,1,20211104,010400,63045.0400000
GDAX.BTC-USD,1,20211104,010500,63091.6000000
GDAX.BTC-USD,1,20211104,010600,63019.9200000
GDAX.BTC-USD,1,20211104,010700,63101.3000000
GDAX.BTC-USD,1,20211104,010800,63138.0800000
GDAX.BTC-USD,1,20211104,010900,63062.9400000
GDAX.BTC-USD,1,20211104,011000,63030.4500000
GDAX.BTC-USD,1,20211104,011100,63041.5700000
GDAX.BTC-USD,1,20211104,011200,63036.1200000
GDAX.BTC-USD,1,20211104,011300,62987.4700000
GDAX.BTC-USD,1,20211104,011400,62969.3400000
GDAX.BTC-USD,1,20211104,011500,62971.9300000
GDAX.BTC-USD,1,20211104,011600,62962.6600000
GDAX.BTC-USD,1,20211104,011700,63022.9300000
GDAX.BTC-USD,1,20211104,011800,63038.0100000
GDAX.BTC-USD,1,20211104,011900,63087.7700000
GDAX.BTC-USD,1,20211104,012000,62966.3300000
GDAX.BTC-USD,1,20211104,012100,62942.3500000
GDAX.BTC-USD,1,20211104,012200,62945.1500000
GDAX.BTC-USD,1,20211104,012300,62924.4700000
GDAX.BTC-USD,1,20211104,012400,62914.3500000
GDAX.BTC-USD,1,20211104,012500,62899.3800000
GDAX.BTC-USD,1,20211104,012600,62867.9700000
GDAX.BTC-USD,1,20211104,012700,62871.9600000
GDAX.BTC-USD,1,20211104,012800,62862.6800000
GDAX.BTC-USD,1,20211104,012900,62859.1200000
GDAX.BTC-USD,1,20211104,013000,62840.5600000
GDAX.BTC-USD,1,20211104,013100,62923.0400000
GDAX.BTC-USD,1,20211104,013200,62891.5500000
GDAX.BTC-USD,1,20211104,013300,62849.6800000
GDAX.BTC-USD,1,20211104,013400,62878.8500000
GDAX.BTC-USD,1,20211104,013500,62870.0700000
GDAX.BTC-USD,1,20211104,013600,62912.5900000
GDAX.BTC-USD,1,20211104,013700,62881.4500000
GDAX.BTC-USD,1,20211104,013800,62906.2600000
GDAX.BTC-USD,1,20211104,013900,62912.0000000
GDAX.BTC-USD,1,20211104,014000,62858.0700000
GDAX.BTC-USD,1,20211104,014100,62847.1800000
GDAX.BTC-USD,1,20211104,014200,62891.2400000
GDAX.BTC-USD,1,20211104,014300,62869.4300000
GDAX.BTC-USD,1,20211104,014400,62879.0200000
GDAX.BTC-USD,1,20211104,014500,62837.2500000
GDAX.BTC-USD,1,20211104,014600,62915.7000000
