GDAX.BTC-USD,1,20211107,000100,61225.0100000
GDAX.BTC-USD,1,20211107,000200,61225.9000000
GDAX.BTC-USD,1,20211107,000300,61213.9800000
GDAX.BTC-USD,1,20211107,000400,61208.6400000
GDAX.BTC-USD,1,20211107,000500,61239.2200000
GDAX.BTC-USD,1,20211107,000600,61318.8300000
GDAX.BTC-USD,1,20211107,000700,61317.5100000
GDAX.BTC-USD,1,20211107,000800,61315.2500000
GDAX.BTC-USD,1,20211107,000900,61325.3500000
GDAX.BTC-USD,1,20211107,001000,61333.3900000
GDAX.BTC-USD,1,20211107,001100,61351.2200000
GDAX.BTC-USD,1,20211107,001200,61365.1200000
GDAX.BTC-USD,1,20211107,001300,61354.0100000
GDAX.BTC-USD,1,20211107,001400,61334.8300000
GDAX.BTC-USD,1,20211107,001500,61333.7400000
GDAX.BTC-USD,1,20211107,001600,61335.2900000
GDAX.BTC-USD,1,20211107,001700,61336.7300000
GDAX.BTC-USD,1,20211107,001800,61336.7300000
GDAX.BTC-USD,1,20211107,001900,61350.4100000
GDAX.BTC-USD,1,20211107,002000,61401.3100000
GDAX.BTC-USD,1,20211107,002100,61364.1700000
GDAX.BTC-USD,1,20211107,002200,61397.5900000
GDAX.BTC-USD,1,20211107,002300,61416.3200000
GDAX.BTC-USD,1,20211107,002400,61408.8700000
GDAX.BTC-USD,1,20211107,002500,61444.3500000
GDAX.BTC-USD,1,20211107,002600,61441.6100000
GDAX.BTC-USD,1,20211107,002700,61488.7300000
GDAX.BTC-USD,1,20211107,002800,61482.2700000
GDAX.BTC-USD,1,20211107,002900,61491.0000000
GDAX.BTC-USD,1,20211107,003000,61490.9800000
GDAX.BTC-USD,1,20211107,003100,61485.7300000
GDAX.BTC-USD,1,20211107,003200,61424.2900000
GDAX.BTC-USD,1,20211107,003300,61410.2800000
GDAX.BTC-USD,1,20211107,003400,61412.1600000
GDAX.BTC-USD,1,20211107,003500,61417.1100000
GDAX.BTC-USD,1,20211107,003600,61416.3400000
GDAX.BTC-USD,1,20211107,003700,61420.3400000
GDAX.BTC-USD,1,20211107,003800,61409.4700000
GDAX.BTC-USD,1,20211107,003900,61411.8200000
GDAX.BTC-USD,1,20211107,004000,61416.1800000
GDAX.BTC-USD,1,20211107,004100,61418.0200000
GDAX.BTC-USD,1,20211107,004200,61418.4500000
GDAX.BTC-USD,1,20211107,004300,61418.9600000
GDAX.BTC-USD,1,20211107,004400,61457.3300000
GDAX.BTC-USD,1,20211107,004500,61459.6800000
GDAX.BTC-USD,1,20211107,004600,61492.0700000
GDAX.BTC-USD,1,20211107,004700,61522.3600000
GDAX.BTC-USD,1,20211107,004800,61527.1500000
GDAX.BTC-USD,1,20211107,004900,61522.1600000
GDAX.BTC-USD,1,20211107,005000,61490.9700000
GDAX.BTC-USD,1,20211107,005100,61496.0000000
GDAX.BTC-USD,1,20211107,005200,61500.0000000
GDAX.BTC-USD,1,20211107,005300,61493.1100000
GDAX.BTC-USD,1,20211107,005400,61480.0800000
GDAX.BTC-USD,1,20211107,005500,61472.9700000
GDAX.BTC-USD,1,20211107,005600,61454.4900000
GDAX.BTC-USD,1,20211107,005700,61449.9200000
GDAX.BTC-USD,1,20211107,005800,61444.3600000
GDAX.BTC-USD,1,20211107,005900,61453.3500000
GDAX.BTC-USD,1,20211107,010000,61453.1100000
GDAX.BTC-USD,1,20211107,010100,61526.7700000
GDAX.BTC-USD,1,20211107,010200,61534.2700000
GDAX.BTC-USD,1,20211107,010300,61464.8000000
GDAX.BTC-USD,1,20211107,010400,61490.4100000
GDAX.BTC-USD,1,20211107,010500,61492.1900000
GDAX.BTC-USD,1,20211107,010600,61520.8300000
GDAX.BTC-USD,1,20211107,010700,61526.4400000
GDAX.BTC-USD,1,20211107,010800,61523.5000000
GDAX.BTC-USD,1,20211107,010900,61507.7200000
GDAX.BTC-USD,1,20211107,011000,61522.1900000
GDAX.BTC-USD,1,20211107,011100,61510.7200000
GDAX.BTC-USD,1,20211107,011200,61516.4300000
GDAX.BTC-USD,1,20211107,011300,61519.9000000
GDAX.BTC-USD,1,20211107,011400,61530.8100000
GDAX.BTC-USD,1,20211107,011500,61517.7800000
GDAX.BTC-USD,1,20211107,011600,61517.7800000
GDAX.BTC-USD,1,20211107,011700,61480.6400000
GDAX.BTC-USD,1,20211107,011800,61451.3000000
GDAX.BTC-USD,1,20211107,011900,61448.0300000
GDAX.BTC-USD,1,20211107,012000,61441.7300000
GDAX.BTC-USD,1,20211107,012100,61445.8800000
GDAX.BTC-USD,1,20211107,012200,61446.8700000
GDAX.BTC-USD,1,20211107,012300,61429.1000000
GDAX.BTC-USD,1,20211107,012400,61420.6400000
GDAX.BTC-USD,1,20211107,012500,61420.6500000
GDAX.BTC-USD,1,20211107,012600,61402.3200000
GDAX.BTC-USD,1,20211107,012700,61409.7900000
