GDAX.BTC-USD,1,20211023,000100,60803.7600000
GDAX.BTC-USD,1,20211023,000200,60818.6800000
GDAX.BTC-USD,1,20211023,000300,60819.1800000
GDAX.BTC-USD,1,20211023,000400,60841.3100000
GDAX.BTC-USD,1,20211023,000500,60835.3300000
GDAX.BTC-USD,1,20211023,000600,60841.6500000
GDAX.BTC-USD,1,20211023,000700,60849.9900000
GDAX.BTC-USD,1,20211023,000800,60867.5800000
GDAX.BTC-USD,1,20211023,000900,60808.1800000
GDAX.BTC-USD,1,20211023,001000,60829.8300000
GDAX.BTC-USD,1,20211023,001100,60848.4500000
GDAX.BTC-USD,1,20211023,001200,60848.0400000
GDAX.BTC-USD,1,20211023,001300,60823.6200000
GDAX.BTC-USD,1,20211023,001400,60819.7200000
GDAX.BTC-USD,1,20211023,001500,60800.0000000
GDAX.BTC-USD,1,20211023,001600,60815.7200000
GDAX.BTC-USD,1,20211023,001700,60867.7800000
GDAX.BTC-USD,1,20211023,001800,60938.3700000
GDAX.BTC-USD,1,20211023,001900,60913.6900000
GDAX.BTC-USD,1,20211023,002000,60918.0300000
GDAX.BTC-USD,1,20211023,002100,60872.1700000
GDAX.BTC-USD,1,20211023,002200,60861.7800000
GDAX.BTC-USD,1,20211023,002300,60806.6200000
GDAX.BTC-USD,1,20211023,002400,60801.2500000
GDAX.BTC-USD,1,20211023,002500,60790.4700000
GDAX.BTC-USD,1,20211023,002600,60759.1000000
GDAX.BTC-USD,1,20211023,002700,60761.1300000
GDAX.BTC-USD,1,20211023,002800,60761.6700000
GDAX.BTC-USD,1,20211023,002900,60778.4500000
GDAX.BTC-USD,1,20211023,003000,60773.8600000
GDAX.BTC-USD,1,20211023,003100,60734.2700000
GDAX.BTC-USD,1,20211023,003200,60700.0100000
GDAX.BTC-USD,1,20211023,003300,60625.7900000
GDAX.BTC-USD,1,20211023,003400,60649.7800000
GDAX.BTC-USD,1,20211023,003500,60636.5000000
GDAX.BTC-USD,1,20211023,003600,60654.6000000
GDAX.BTC-USD,1,20211023,003700,60660.2200000
GDAX.BTC-USD,1,20211023,003800,60662.0800000
GDAX.BTC-USD,1,20211023,003900,60651.6500000
GDAX.BTC-USD,1,20211023,004000,60647.5100000
GDAX.BTC-USD,1,20211023,004100,60643.4800000
GDAX.BTC-USD,1,20211023,004200,60645.2500000
GDAX.BTC-USD,1,20211023,004300,60642.5400000
GDAX.BTC-USD,1,20211023,004400,60674.5300000
GDAX.BTC-USD,1,20211023,004500,60714.0700000
GDAX.BTC-USD,1,20211023,004600,60570.7700000
GDAX.BTC-USD,1,20211023,004700,60296.4200000
GDAX.BTC-USD,1,20211023,004800,60122.4100000
GDAX.BTC-USD,1,20211023,004900,60192.3000000
GDAX.BTC-USD,1,20211023,005000,60205.1800000
GDAX.BTC-USD,1,20211023,005100,60303.0800000
GDAX.BTC-USD,1,20211023,005200,60322.2000000
GDAX.BTC-USD,1,20211023,005300,60350.0500000
GDAX.BTC-USD,1,20211023,005400,60475.7000000
GDAX.BTC-USD,1,20211023,005500,60440.1600000
GDAX.BTC-USD,1,20211023,005600,60394.6000000
GDAX.BTC-USD,1,20211023,005700,60426.1800000
GDAX.BTC-USD,1,20211023,005800,60406.8800000
GDAX.BTC-USD,1,20211023,005900,60401.3700000
GDAX.BTC-USD,1,20211023,010000,60395.3700000
GDAX.BTC-USD,1,20211023,010100,60373.1900000
GDAX.BTC-USD,1,20211023,010200,60440.7200000
GDAX.BTC-USD,1,20211023,010300,60498.9400000
GDAX.BTC-USD,1,20211023,010400,60481.6500000
GDAX.BTC-USD,1,20211023,010500,60410.0500000
GDAX.BTC-USD,1,20211023,010600,60350.6500000
GDAX.BTC-USD,1,20211023,010700,60384.1400000
GDAX.BTC-USD,1,20211023,010800,60323.3100000
GDAX.BTC-USD,1,20211023,010900,60355.6200000
GDAX.BTC-USD,1,20211023,011000,60385.0000000
GDAX.BTC-USD,1,20211023,011100,60405.8900000
GDAX.BTC-USD,1,20211023,011200,60414.4200000
